วันเดือนปี,price,ราคาเปิด,สูงสุด,ต่ำสุด,vol,% เปลี่ยน,Norm_Price,stock
4/12/2021,0.71,0.72,0.73,0.71,427000,0.00%,0.035190616,Rabbit
4/9/2021,0.71,0.74,0.74,0.71,4000000,-2.74%,0.035190616,Rabbit
4/8/2021,0.73,0.74,0.74,0.73,888900,0.00%,0.041055718,Rabbit
4/7/2021,0.73,0.75,0.75,0.73,1350000,-2.67%,0.041055718,Rabbit
4/5/2021,0.75,0.77,0.77,0.75,2860000,-1.32%,0.046920821,Rabbit
4/2/2021,0.76,0.77,0.77,0.76,1440000,-1.30%,0.049853372,Rabbit
4/1/2021,0.77,0.79,0.8,0.76,5680000,-2.53%,0.052785924,Rabbit
3/31/2021,0.79,0.8,0.81,0.78,3430000,0.00%,0.058651026,Rabbit
3/30/2021,0.79,0.8,0.81,0.79,947300,-1.25%,0.058651026,Rabbit
3/29/2021,0.8,0.81,0.81,0.8,213700,0.00%,0.061583578,Rabbit
3/26/2021,0.8,0.81,0.81,0.78,1280000,-1.23%,0.061583578,Rabbit
3/25/2021,0.81,0.83,0.84,0.81,2680000,-1.22%,0.064516129,Rabbit
3/24/2021,0.82,0.78,0.82,0.78,3690000,5.13%,0.06744868,Rabbit
3/23/2021,0.78,0.8,0.81,0.76,1490000,-2.50%,0.055718475,Rabbit
3/22/2021,0.8,0.81,0.82,0.8,198300,0.00%,0.061583578,Rabbit
3/19/2021,0.8,0.82,0.82,0.8,1270000,-2.44%,0.061583578,Rabbit
3/18/2021,0.82,0.83,0.83,0.81,700000,-1.20%,0.06744868,Rabbit
3/17/2021,0.83,0.83,0.83,0.81,141000,0.00%,0.070381232,Rabbit
3/16/2021,0.83,0.83,0.83,0.81,1270000,2.47%,0.070381232,Rabbit
3/15/2021,0.81,0.85,0.85,0.81,1330000,-4.71%,0.064516129,Rabbit
3/12/2021,0.85,0.87,0.88,0.84,4950000,-1.16%,0.076246334,Rabbit
3/11/2021,0.86,0.85,0.92,0.84,11460000,2.38%,0.079178886,Rabbit
3/10/2021,0.84,0.76,0.84,0.76,7430000,10.53%,0.073313783,Rabbit
3/9/2021,0.76,0.75,0.76,0.75,1110000,1.33%,0.049853372,Rabbit
3/8/2021,0.75,0.75,0.78,0.75,1370000,-5.06%,0.046920821,Rabbit
3/5/2021,0.79,0.82,0.84,0.77,3050000,-4.82%,0.058651026,Rabbit
3/4/2021,0.83,0.86,0.87,0.81,1120000,-3.49%,0.070381232,Rabbit
3/3/2021,0.86,0.89,0.89,0.8,89900,-1.15%,0.079178886,Rabbit
3/2/2021,0.87,0.83,0.89,0.82,1830000,3.57%,0.082111437,Rabbit
3/1/2021,0.84,0.81,0.86,0.78,866300,13.90%,0.073313783,Rabbit
2/25/2021,0.74,0.78,0.79,0.74,3150000,-2.30%,0.04398827,Rabbit
2/24/2021,0.75,0.72,0.77,0.71,2740000,6.10%,0.046920821,Rabbit
2/23/2021,0.71,0.8,0.81,0.71,5930000,-10.87%,0.035190616,Rabbit
2/22/2021,0.8,0.74,0.81,0.74,6650000,2.22%,0.061583578,Rabbit
2/19/2021,0.78,0.74,0.78,0.73,5120000,0.00%,0.055718475,Rabbit
2/18/2021,0.78,0.9,0.9,0.72,12340000,-10.89%,0.055718475,Rabbit
2/17/2021,0.88,1.04,1.04,0.77,11140000,-19.84%,0.085043988,Rabbit
2/16/2021,1.09,1.21,1.28,1.08,3550000,-20.75%,0.146627566,Rabbit
2/15/2021,1.38,1.4,1.4,1.38,11640,0.00%,0.231671554,Rabbit
2/11/2021,1.38,1.4,1.41,1.38,66040,-1.85%,0.231671554,Rabbit
2/9/2021,1.41,1.41,1.41,1.38,4030,1.89%,0.240469208,Rabbit
2/8/2021,1.38,1.39,1.41,1.38,25470,-1.85%,0.231671554,Rabbit
2/5/2021,1.41,1.41,1.41,1.38,347150,0.62%,0.240469208,Rabbit
2/3/2021,1.4,1.4,1.4,1.4,120,1.90%,0.237536657,Rabbit
2/2/2021,1.37,1.38,1.39,1.37,149950,-0.63%,0.228739003,Rabbit
2/1/2021,1.38,1.37,1.38,1.37,166200,0.00%,0.231671554,Rabbit
1/29/2021,1.38,1.38,1.38,1.37,400390,0.00%,0.231671554,Rabbit
1/28/2021,1.38,1.38,1.38,1.37,133120,0.00%,0.231671554,Rabbit
1/27/2021,1.38,1.38,1.38,1.38,242260,0.63%,0.231671554,Rabbit
1/26/2021,1.37,1.41,1.41,1.37,509770,-1.86%,0.228739003,Rabbit
1/25/2021,1.4,1.41,1.41,1.4,341840,-0.62%,0.237536657,Rabbit
1/22/2021,1.41,1.41,1.41,1.41,11530,-0.61%,0.240469208,Rabbit
1/21/2021,1.41,1.37,1.43,1.37,2900000,2.52%,0.240469208,Rabbit
1/20/2021,1.38,1.38,1.38,1.36,69270,0.00%,0.231671554,Rabbit
1/19/2021,1.38,1.39,1.39,1.37,747080,0.00%,0.231671554,Rabbit
1/18/2021,1.38,1.41,1.41,1.38,19480,0.00%,0.231671554,Rabbit
1/15/2021,1.38,1.41,1.41,1.38,360520,-1.85%,0.231671554,Rabbit
1/14/2021,1.41,1.4,1.41,1.39,929990,0.00%,0.240469208,Rabbit
1/13/2021,1.41,1.4,1.41,1.39,639200,-0.61%,0.240469208,Rabbit
1/12/2021,1.41,1.43,1.43,1.41,275570,-1.21%,0.240469208,Rabbit
1/11/2021,1.43,1.41,1.43,1.41,12100,0.00%,0.246334311,Rabbit
1/8/2021,1.43,1.41,1.43,1.41,167000,1.23%,0.246334311,Rabbit
1/7/2021,1.41,1.4,1.41,1.38,210920,0.00%,0.240469208,Rabbit
1/6/2021,1.41,1.41,1.41,1.41,29740,0.00%,0.240469208,Rabbit
1/5/2021,1.41,1.39,1.42,1.39,47140,1.88%,0.240469208,Rabbit
1/4/2021,1.39,1.35,1.39,1.35,199740,-0.62%,0.234604106,Rabbit
12/29/2020,1.4,1.41,1.41,1.36,34810,1.90%,0.237536657,Rabbit
12/28/2020,1.37,1.41,1.41,1.37,57050,-1.86%,0.228739003,Rabbit
12/25/2020,1.4,1.48,1.48,1.39,231090,-3.59%,0.237536657,Rabbit
12/24/2020,1.45,1.43,1.45,1.43,57740,-1.76%,0.252199413,Rabbit
12/23/2020,1.48,1.48,1.48,1.48,120,1.80%,0.260997067,Rabbit
12/22/2020,1.45,1.42,1.46,1.41,36080,-1.76%,0.252199413,Rabbit
12/21/2020,1.48,1.52,1.52,1.42,134390,-3.41%,0.260997067,Rabbit
12/18/2020,1.53,1.49,1.53,1.49,415840,4.14%,0.275659824,Rabbit
12/17/2020,1.47,1.43,1.5,1.43,306000,0.60%,0.258064516,Rabbit
12/16/2020,1.46,1.45,1.47,1.45,915700,2.44%,0.255131965,Rabbit
12/15/2020,1.42,1.43,1.43,1.41,94390,-0.61%,0.24340176,Rabbit
12/14/2020,1.43,1.38,1.43,1.38,258630,5.10%,0.246334311,Rabbit
12/9/2020,1.36,1.34,1.38,1.34,124710,1.95%,0.225806452,Rabbit
12/8/2020,1.34,1.32,1.34,1.32,50370,1.99%,0.219941349,Rabbit
12/4/2020,1.31,1.31,1.32,1.3,179800,0.00%,0.211143695,Rabbit
12/3/2020,1.31,1.3,1.31,1.3,3920,1.34%,0.211143695,Rabbit
12/2/2020,1.29,1.27,1.29,1.26,23280,0.68%,0.205278592,Rabbit
12/1/2020,1.28,1.3,1.3,1.27,98310,-0.67%,0.202346041,Rabbit
11/30/2020,1.29,1.28,1.3,1.27,164010,0.00%,0.205278592,Rabbit
11/27/2020,1.29,1.28,1.29,1.23,118480,0.68%,0.205278592,Rabbit
11/26/2020,1.28,1.28,1.3,1.27,260590,0.00%,0.202346041,Rabbit
11/25/2020,1.28,1.28,1.28,1.27,11990,1.37%,0.202346041,Rabbit
11/24/2020,1.27,1.28,1.28,1.23,149140,0.00%,0.19941349,Rabbit
11/23/2020,1.27,1.25,1.28,1.25,64660,2.10%,0.19941349,Rabbit
11/20/2020,1.24,1.22,1.24,1.22,115370,1.42%,0.190615836,Rabbit
11/19/2020,1.22,1.2,1.22,1.2,11640,2.17%,0.184750733,Rabbit
11/18/2020,1.2,1.21,1.23,1.2,84830,0.00%,0.17888563,Rabbit
11/17/2020,1.2,1.2,1.21,1.14,77570,0.00%,0.17888563,Rabbit
11/16/2020,1.2,1.18,1.2,1.18,46220,2.22%,0.17888563,Rabbit
11/13/2020,1.17,1.15,1.19,1.13,53360,-0.74%,0.170087977,Rabbit
11/12/2020,1.18,1.18,1.18,1.18,15210,0.74%,0.173020528,Rabbit
11/11/2020,1.17,1.16,1.21,1.16,60510,-10.59%,0.170087977,Rabbit
11/10/2020,1.31,1.35,1.38,1.27,349200,2.34%,0.211143695,Rabbit
11/9/2020,1.28,1.37,1.42,0.99,210200,-5.88%,0.202346041,Rabbit
11/6/2020,1.36,1.36,1.36,1.36,2100,2.26%,0.225806452,Rabbit
11/5/2020,1.33,1.36,1.36,1.33,22400,0.00%,0.217008798,Rabbit
11/4/2020,1.33,1.35,1.37,1.31,48000,-1.48%,0.217008798,Rabbit
11/3/2020,1.35,1.36,1.39,1.35,31200,-2.17%,0.2228739,Rabbit
11/2/2020,1.38,1.37,1.38,1.37,300,0.73%,0.231671554,Rabbit
10/30/2020,1.37,1.44,1.44,1.3,162500,-4.86%,0.228739003,Rabbit
10/29/2020,1.44,1.4,1.44,1.39,12800,0.00%,0.249266862,Rabbit
10/28/2020,1.44,1.44,1.44,1.4,18000,2.86%,0.249266862,Rabbit
10/27/2020,1.4,1.49,1.5,1.4,21900,-7.28%,0.237536657,Rabbit
10/21/2020,1.51,1.49,1.51,1.45,48900,0.00%,0.269794721,Rabbit
10/20/2020,1.51,1.48,1.51,1.47,23200,2.03%,0.269794721,Rabbit
10/19/2020,1.48,1.52,1.52,1.43,147200,-3.27%,0.260997067,Rabbit
10/16/2020,1.53,1.54,1.54,1.52,17800,-0.65%,0.275659824,Rabbit
10/15/2020,1.54,1.56,1.58,1.5,163700,-4.35%,0.278592375,Rabbit
10/14/2020,1.61,1.58,1.61,1.58,10200,1.90%,0.299120235,Rabbit
10/12/2020,1.58,1.61,1.61,1.58,162300,-2.47%,0.290322581,Rabbit
10/9/2020,1.62,1.6,1.62,1.6,10200,0.62%,0.302052786,Rabbit
10/8/2020,1.61,1.6,1.61,1.59,25300,-0.62%,0.299120235,Rabbit
10/7/2020,1.62,1.62,1.62,1.62,100,1.25%,0.302052786,Rabbit
10/6/2020,1.6,1.58,1.6,1.54,54500,-3.03%,0.296187683,Rabbit
10/5/2020,1.65,1.65,1.65,1.65,100,1.85%,0.31085044,Rabbit
10/2/2020,1.62,1.62,1.62,1.62,5100,-1.22%,0.302052786,Rabbit
10/1/2020,1.64,1.64,1.64,1.64,300,3.80%,0.307917889,Rabbit
9/30/2020,1.58,1.65,1.65,1.57,70100,-2.47%,0.290322581,Rabbit
9/29/2020,1.62,1.62,1.62,1.58,64100,0.00%,0.302052786,Rabbit
9/28/2020,1.62,1.6,1.65,1.6,130800,-0.61%,0.302052786,Rabbit
9/25/2020,1.63,1.65,1.65,1.6,477200,0.00%,0.304985337,Rabbit
9/24/2020,1.63,1.61,1.63,1.61,5100,-1.81%,0.304985337,Rabbit
9/23/2020,1.66,1.66,1.66,1.66,100,1.22%,0.313782991,Rabbit
9/22/2020,1.64,1.66,1.66,1.61,92600,-1.20%,0.307917889,Rabbit
9/21/2020,1.66,1.66,1.66,1.66,100,0.61%,0.313782991,Rabbit
9/18/2020,1.65,1.65,1.65,1.65,100,0.61%,0.31085044,Rabbit
9/17/2020,1.64,1.64,1.64,1.62,77000,1.86%,0.307917889,Rabbit
9/16/2020,1.61,1.65,1.65,1.61,94700,-1.83%,0.299120235,Rabbit
9/15/2020,1.64,1.65,1.65,1.63,6800,0.61%,0.307917889,Rabbit
9/14/2020,1.63,1.66,1.66,1.63,31400,-1.81%,0.304985337,Rabbit
9/11/2020,1.66,1.66,1.66,1.63,95400,-0.60%,0.313782991,Rabbit
9/10/2020,1.67,1.67,1.67,1.67,100,1.21%,0.316715543,Rabbit
9/9/2020,1.65,1.65,1.65,1.65,100,1.85%,0.31085044,Rabbit
9/8/2020,1.62,1.63,1.63,1.62,6500,-2.41%,0.302052786,Rabbit
9/3/2020,1.66,1.67,1.67,1.64,17300,-0.60%,0.313782991,Rabbit
9/2/2020,1.67,1.66,1.67,1.66,300,0.60%,0.316715543,Rabbit
9/1/2020,1.66,1.64,1.66,1.64,10100,0.00%,0.313782991,Rabbit
8/31/2020,1.66,1.65,1.68,1.64,75700,0.00%,0.313782991,Rabbit
8/28/2020,1.66,1.66,1.67,1.63,40400,-0.60%,0.313782991,Rabbit
8/27/2020,1.67,1.67,1.67,1.66,6200,-1.18%,0.316715543,Rabbit
8/25/2020,1.69,1.66,1.69,1.63,5900,2.42%,0.322580645,Rabbit
8/24/2020,1.65,1.63,1.65,1.63,5300,1.23%,0.31085044,Rabbit
8/21/2020,1.63,1.63,1.66,1.63,12400,-0.61%,0.304985337,Rabbit
8/20/2020,1.64,1.67,1.67,1.63,22700,0.00%,0.307917889,Rabbit
8/19/2020,1.64,1.68,1.68,1.64,300100,-1.20%,0.307917889,Rabbit
8/18/2020,1.66,1.68,1.68,1.66,87700,-2.35%,0.313782991,Rabbit
8/17/2020,1.7,1.69,1.7,1.68,49200,0.00%,0.325513196,Rabbit
8/14/2020,1.7,1.7,1.7,1.69,20200,0.00%,0.325513196,Rabbit
8/13/2020,1.7,1.7,1.7,1.69,60300,-0.58%,0.325513196,Rabbit
8/11/2020,1.71,1.71,1.71,1.69,20600,0.59%,0.328445748,Rabbit
8/10/2020,1.7,1.71,1.71,1.69,59700,-0.58%,0.325513196,Rabbit
8/7/2020,1.71,1.69,1.71,1.68,28500,0.00%,0.328445748,Rabbit
8/6/2020,1.71,1.71,1.71,1.71,200,0.59%,0.328445748,Rabbit
8/5/2020,1.7,1.7,1.71,1.7,52000,-0.58%,0.325513196,Rabbit
8/4/2020,1.71,1.69,1.71,1.69,47000,0.59%,0.328445748,Rabbit
8/3/2020,1.7,1.69,1.71,1.69,70100,0.59%,0.325513196,Rabbit
7/31/2020,1.69,1.72,1.72,1.65,107900,-1.17%,0.322580645,Rabbit
7/30/2020,1.71,1.78,1.78,1.7,21300,-0.58%,0.328445748,Rabbit
7/29/2020,1.72,1.78,1.78,1.72,13800,-1.71%,0.331378299,Rabbit
7/24/2020,1.75,1.77,1.77,1.74,21600,-1.13%,0.340175953,Rabbit
7/23/2020,1.77,1.75,1.77,1.75,131100,1.72%,0.346041056,Rabbit
7/22/2020,1.74,1.79,1.79,1.74,95100,-2.25%,0.337243402,Rabbit
7/21/2020,1.78,1.75,1.78,1.75,159000,1.71%,0.348973607,Rabbit
7/20/2020,1.75,1.75,1.75,1.75,100,0.57%,0.340175953,Rabbit
7/17/2020,1.74,1.75,1.75,1.74,9000,-1.14%,0.337243402,Rabbit
7/16/2020,1.76,1.71,1.77,1.71,4800,1.73%,0.343108504,Rabbit
7/15/2020,1.73,1.72,1.74,1.72,67400,0.00%,0.33431085,Rabbit
7/14/2020,1.73,1.74,1.74,1.71,157800,-0.57%,0.33431085,Rabbit
7/13/2020,1.74,1.77,1.77,1.74,120100,-2.79%,0.337243402,Rabbit
7/10/2020,1.79,1.79,1.79,1.79,10000,-0.56%,0.351906158,Rabbit
7/9/2020,1.8,1.77,1.8,1.77,110500,0.00%,0.35483871,Rabbit
7/8/2020,1.8,1.78,1.8,1.78,126500,0.56%,0.35483871,Rabbit
7/7/2020,1.79,1.72,1.82,1.72,916300,2.87%,0.351906158,Rabbit
7/3/2020,1.74,1.72,1.74,1.72,533000,0.00%,0.337243402,Rabbit
7/2/2020,1.74,1.74,1.74,1.73,15200,1.16%,0.337243402,Rabbit
7/1/2020,1.72,1.73,1.74,1.72,110000,-0.58%,0.331378299,Rabbit
6/30/2020,1.73,1.7,1.73,1.69,1110000,2.37%,0.33431085,Rabbit
6/29/2020,1.69,1.72,1.74,1.69,224000,-2.31%,0.322580645,Rabbit
6/26/2020,1.73,1.76,1.76,1.7,1070000,-1.70%,0.33431085,Rabbit
6/25/2020,1.76,1.75,1.79,1.74,421000,0.57%,0.343108504,Rabbit
6/24/2020,1.75,1.78,1.79,1.75,1150000,-2.78%,0.340175953,Rabbit
6/23/2020,1.8,1.79,1.8,1.78,921300,0.00%,0.35483871,Rabbit
6/22/2020,1.8,1.83,1.84,1.78,1040000,-2.70%,0.35483871,Rabbit
6/19/2020,1.85,1.83,1.85,1.8,1920000,0.00%,0.369501466,Rabbit
6/18/2020,1.85,1.79,1.85,1.78,3320000,3.93%,0.369501466,Rabbit
6/17/2020,1.78,1.8,1.81,1.78,1950000,-1.11%,0.348973607,Rabbit
6/16/2020,1.8,1.8,1.86,1.78,3300000,0.00%,0.35483871,Rabbit
6/15/2020,1.8,1.77,1.8,1.71,3350000,1.12%,0.35483871,Rabbit
6/12/2020,1.78,1.79,1.8,1.77,1990000,-2.73%,0.348973607,Rabbit
6/11/2020,1.83,1.78,1.95,1.78,4760000,2.81%,0.363636364,Rabbit
6/10/2020,1.78,1.79,1.81,1.77,1890000,-0.56%,0.348973607,Rabbit
6/9/2020,1.79,1.82,1.85,1.79,4290000,-1.10%,0.351906158,Rabbit
6/8/2020,1.81,1.84,1.87,1.78,4550000,0.56%,0.357771261,Rabbit
6/5/2020,1.8,1.7,1.84,1.7,8010000,5.88%,0.35483871,Rabbit
6/4/2020,1.7,1.69,1.7,1.69,341800,0.00%,0.325513196,Rabbit
6/2/2020,1.7,1.7,1.7,1.68,91700,-1.16%,0.325513196,Rabbit
6/1/2020,1.72,1.69,1.73,1.67,1060000,2.38%,0.331378299,Rabbit
5/29/2020,1.68,1.7,1.7,1.67,621000,-1.18%,0.319648094,Rabbit
5/28/2020,1.7,1.72,1.72,1.7,1320000,-1.16%,0.325513196,Rabbit
5/27/2020,1.72,1.72,1.72,1.68,117100,0.58%,0.331378299,Rabbit
5/26/2020,1.71,1.73,1.73,1.7,36900,1.18%,0.328445748,Rabbit
5/25/2020,1.69,1.69,1.69,1.69,10000,1.20%,0.322580645,Rabbit
5/22/2020,1.67,1.69,1.69,1.66,1220000,-1.18%,0.316715543,Rabbit
5/21/2020,1.69,1.71,1.71,1.69,74000,-1.17%,0.322580645,Rabbit
5/20/2020,1.71,1.71,1.71,1.71,20000,-0.58%,0.328445748,Rabbit
5/19/2020,1.72,1.68,1.72,1.68,98600,1.78%,0.331378299,Rabbit
5/18/2020,1.69,1.71,1.71,1.69,2610000,-2.31%,0.322580645,Rabbit
5/15/2020,1.73,1.68,1.73,1.68,293100,3.59%,0.33431085,Rabbit
5/13/2020,1.67,1.7,1.7,1.67,6220000,-1.76%,0.316715543,Rabbit
5/12/2020,1.7,1.66,1.7,1.66,2360000,0.00%,0.325513196,Rabbit
5/11/2020,1.7,1.69,1.7,1.67,1130000,1.19%,0.325513196,Rabbit
5/8/2020,1.68,1.7,1.71,1.68,98700,-1.18%,0.319648094,Rabbit
5/7/2020,1.7,1.71,1.71,1.68,123200,1.19%,0.325513196,Rabbit
5/5/2020,1.68,1.74,1.74,1.67,2450000,-5.08%,0.319648094,Rabbit
4/30/2020,1.77,1.72,1.77,1.68,2840000,3.51%,0.346041056,Rabbit
4/29/2020,1.71,1.8,1.81,1.68,2390000,2.40%,0.328445748,Rabbit
4/27/2020,1.67,1.73,1.74,1.67,251100,-2.91%,0.316715543,Rabbit
4/24/2020,1.72,1.68,1.73,1.68,1190000,1.78%,0.331378299,Rabbit
4/23/2020,1.69,1.68,1.73,1.68,151000,1.81%,0.322580645,Rabbit
4/22/2020,1.66,1.61,1.67,1.61,20200,1.84%,0.313782991,Rabbit
4/21/2020,1.63,1.64,1.64,1.63,300,0.62%,0.304985337,Rabbit
4/20/2020,1.62,1.63,1.63,1.61,28200,0.62%,0.302052786,Rabbit
4/17/2020,1.61,1.64,1.64,1.61,214300,-3.01%,0.299120235,Rabbit
4/16/2020,1.66,1.65,1.66,1.62,84200,0.00%,0.313782991,Rabbit
4/15/2020,1.66,1.67,1.67,1.66,2180000,0.00%,0.313782991,Rabbit
4/14/2020,1.66,1.68,1.7,1.66,2590000,-1.78%,0.313782991,Rabbit
4/13/2020,1.69,1.7,1.71,1.65,870100,1.20%,0.322580645,Rabbit
4/10/2020,1.67,1.55,1.67,1.55,621700,9.15%,0.316715543,Rabbit
4/8/2020,1.53,1.57,1.57,1.53,330000,-1.92%,0.275659824,Rabbit
4/7/2020,1.56,1.49,1.57,1.49,399300,6.12%,0.284457478,Rabbit
4/3/2020,1.47,1.46,1.48,1.46,79100,2.08%,0.258064516,Rabbit
4/2/2020,1.44,1.47,1.47,1.44,110000,-2.04%,0.249266862,Rabbit
4/1/2020,1.47,1.48,1.48,1.44,65500,1.38%,0.258064516,Rabbit
3/31/2020,1.45,1.42,1.45,1.42,1810000,3.57%,0.252199413,Rabbit
3/30/2020,1.4,1.38,1.42,1.38,3150000,-4.11%,0.237536657,Rabbit
3/27/2020,1.46,1.48,1.49,1.45,1410000,-0.68%,0.255131965,Rabbit
3/26/2020,1.47,1.36,1.47,1.36,776700,-7.55%,0.258064516,Rabbit
3/25/2020,1.59,1.58,1.59,1.58,200,0.63%,0.293255132,Rabbit
3/24/2020,1.58,1.6,1.6,1.54,17600,1.94%,0.290322581,Rabbit
3/23/2020,1.55,1.61,1.62,1.55,166700,-5.49%,0.281524927,Rabbit
3/20/2020,1.64,1.6,1.65,1.58,97700,3.14%,0.307917889,Rabbit
3/19/2020,1.59,1.62,1.62,1.58,302100,-3.64%,0.293255132,Rabbit
3/18/2020,1.65,1.66,1.66,1.63,4700,0.00%,0.31085044,Rabbit
3/17/2020,1.65,1.71,1.71,1.65,115000,-3.51%,0.31085044,Rabbit
3/16/2020,1.71,1.7,1.79,1.65,178600,-3.39%,0.328445748,Rabbit
3/13/2020,1.77,1.78,1.78,1.55,202400,-4.32%,0.346041056,Rabbit
3/12/2020,1.85,1.96,1.96,1.65,230800,-7.04%,0.369501466,Rabbit
3/11/2020,1.99,2.08,2.08,1.95,396700,-3.40%,0.410557185,Rabbit
3/10/2020,2.06,2.04,2.06,2.04,108900,-8.04%,0.431085044,Rabbit
3/6/2020,2.24,2.22,2.24,2.2,48800,0.90%,0.483870968,Rabbit
3/5/2020,2.22,2.24,2.3,2.22,433900,0.00%,0.478005865,Rabbit
3/4/2020,2.22,2.24,2.26,2.22,593600,-0.89%,0.478005865,Rabbit
3/3/2020,2.24,2.28,2.28,2.2,400400,0.00%,0.483870968,Rabbit
3/2/2020,2.24,2.28,2.28,2.14,75900,-0.88%,0.483870968,Rabbit
2/28/2020,2.26,2.26,2.28,2.24,216400,-0.88%,0.48973607,Rabbit
2/27/2020,2.28,2.26,2.32,2.18,396400,0.88%,0.495601173,Rabbit
2/26/2020,2.26,2.4,2.4,2.26,472800,-5.83%,0.48973607,Rabbit
2/25/2020,2.4,2.54,2.54,2.4,539900,-9.09%,0.530791789,Rabbit
2/21/2020,2.64,2.68,2.68,2.62,50000,-1.49%,0.601173021,Rabbit
2/20/2020,2.68,2.68,2.68,2.66,1700000,-0.74%,0.612903226,Rabbit
2/19/2020,2.7,2.68,2.7,2.68,121700,0.75%,0.618768328,Rabbit
2/18/2020,2.68,2.68,2.68,2.64,161400,-0.74%,0.612903226,Rabbit
2/17/2020,2.7,2.6,2.7,2.6,467300,6.30%,0.618768328,Rabbit
2/14/2020,2.54,2.56,2.56,2.54,69100,0.79%,0.571847507,Rabbit
2/13/2020,2.52,2.52,2.52,2.52,86000,0.00%,0.565982405,Rabbit
2/12/2020,2.52,2.54,2.6,2.52,274300,0.80%,0.565982405,Rabbit
2/11/2020,2.5,2.56,2.58,2.5,521300,-3.10%,0.560117302,Rabbit
2/7/2020,2.58,2.52,2.58,2.5,26400,0.78%,0.583577713,Rabbit
2/5/2020,2.56,2.5,2.56,2.48,1150000,2.40%,0.57771261,Rabbit
2/4/2020,2.5,2.56,2.56,2.5,82500,-2.34%,0.560117302,Rabbit
2/3/2020,2.56,2.62,2.62,2.56,11500,-0.78%,0.57771261,Rabbit
1/31/2020,2.58,2.64,2.64,2.56,418500,-2.27%,0.583577713,Rabbit
1/30/2020,2.64,2.64,2.64,2.62,8200,-0.75%,0.601173021,Rabbit
1/29/2020,2.66,2.64,2.66,2.62,71200,0.76%,0.607038123,Rabbit
1/28/2020,2.64,2.64,2.68,2.64,153100,-0.75%,0.601173021,Rabbit
1/27/2020,2.66,2.76,2.76,2.66,307100,-5.00%,0.607038123,Rabbit
1/24/2020,2.8,2.76,2.8,2.76,20800,0.72%,0.648093842,Rabbit
1/23/2020,2.78,2.78,2.78,2.78,600400,0.72%,0.642228739,Rabbit
1/22/2020,2.76,2.78,2.78,2.76,136700,-0.72%,0.636363636,Rabbit
1/21/2020,2.78,2.78,2.78,2.78,29700,0.00%,0.642228739,Rabbit
1/20/2020,2.78,2.86,2.86,2.78,124200,-3.47%,0.642228739,Rabbit
1/17/2020,2.88,2.84,2.88,2.84,132300,-0.69%,0.671554252,Rabbit
1/16/2020,2.9,2.9,2.9,2.9,100,0.69%,0.677419355,Rabbit
1/15/2020,2.88,2.88,2.88,2.88,100,1.41%,0.671554252,Rabbit
1/14/2020,2.84,2.86,2.88,2.84,171200,-0.70%,0.659824047,Rabbit
1/13/2020,2.86,2.86,2.86,2.86,34100,0.00%,0.66568915,Rabbit
1/10/2020,2.86,2.86,2.86,2.86,43300,-1.38%,0.66568915,Rabbit
1/9/2020,2.9,2.84,2.9,2.82,20100,3.57%,0.677419355,Rabbit
1/8/2020,2.8,2.8,2.8,2.78,463600,0.00%,0.648093842,Rabbit
1/7/2020,2.8,2.9,2.9,2.8,79100,-0.71%,0.648093842,Rabbit
1/6/2020,2.82,2.82,2.82,2.8,172300,-3.42%,0.653958944,Rabbit
1/3/2020,2.92,2.9,2.92,2.88,43100,0.69%,0.683284457,Rabbit
1/2/2020,2.9,2.9,2.9,2.82,3500,0.00%,0.677419355,Rabbit
12/30/2019,2.9,2.88,2.9,2.84,451200,3.57%,0.677419355,Rabbit
12/26/2019,2.8,2.82,2.82,2.8,82100,0.72%,0.648093842,Rabbit
12/25/2019,2.78,2.78,2.9,2.78,458600,-0.71%,0.642228739,Rabbit
12/24/2019,2.8,2.74,2.8,2.74,54200,0.72%,0.648093842,Rabbit
12/23/2019,2.78,2.78,2.78,2.74,27100,-2.11%,0.642228739,Rabbit
12/20/2019,2.84,2.84,2.84,2.8,73700,0.00%,0.659824047,Rabbit
12/19/2019,2.84,2.84,2.84,2.8,25300,0.00%,0.659824047,Rabbit
12/18/2019,2.84,2.84,2.84,2.84,100,1.43%,0.659824047,Rabbit
12/17/2019,2.8,2.84,2.86,2.78,181100,-1.41%,0.648093842,Rabbit
12/16/2019,2.84,2.88,2.9,2.84,526300,-2.07%,0.659824047,Rabbit
12/12/2019,2.9,2.9,2.9,2.9,220000,0.00%,0.677419355,Rabbit
12/11/2019,2.9,2.88,2.9,2.88,431600,-0.68%,0.677419355,Rabbit
12/9/2019,2.92,2.88,2.92,2.88,66100,0.69%,0.683284457,Rabbit
12/6/2019,2.9,2.86,2.9,2.86,90100,0.00%,0.677419355,Rabbit
12/4/2019,2.9,2.82,2.9,2.82,10400,0.00%,0.677419355,Rabbit
12/3/2019,2.9,2.9,2.9,2.9,100,3.57%,0.677419355,Rabbit
12/2/2019,2.8,2.84,2.9,2.78,479400,-1.41%,0.648093842,Rabbit
11/29/2019,2.84,2.8,2.84,2.8,10100,-0.70%,0.659824047,Rabbit
11/28/2019,2.86,2.84,2.86,2.84,305100,0.00%,0.66568915,Rabbit
11/27/2019,2.86,2.86,2.86,2.86,300,1.42%,0.66568915,Rabbit
